asset_id,maintenance_log,date
HVAC-06,Control sequence fault detected during changeover between heating and cooling,03/11/2023
HVAC-07,"Economiser damper persistent slow to respond, actuator observed and replaced",03/11/2023
HVAC-08,"Control transformer output voltage intermittent low, unit inspected",03/11/2023
HVAC-08,"Voltage imbalance minor across phases, supply quality checked",03/11/2023
HVAC-01,"Outside air damper reported not fully closing, weather seal replaced",04/11/2023
HVAC-03,"Outside air damper noted not fully closing, weather seal replaced",04/11/2023
HVAC-03,"Supply fan belt minor worn, replacement observed and scheduled",04/11/2023
HVAC-03,"Control board fault code F16 observed, reset performed",04/11/2023
HVAC-03,"Compressor suction pressure persistent lower than expected, possible refrigerant leak reported",04/11/2023
HVAC-05,"BACnet network interruption reported, gateway settings reviewed",04/11/2023
HVAC-05,"Compressor short-cycling recorded, pressure switch inspected",04/11/2023
HVAC-06,Compressor discharge temperature persistent above normal operating range,04/11/2023
HVAC-07,"Outside air damper observed not fully closing, weather seal replaced",04/11/2023
HVAC-07,"Voltage imbalance significant across phases, supply quality checked",04/11/2023
HVAC-07,"Condenser fan motor minor noisy, bearing wear recorded",04/11/2023
HVAC-01,"Zone temperature sensor significant out of calibration, recalibrated",05/11/2023
HVAC-01,"Overload relay tripped, motor current draw observed as elevated",05/11/2023
HVAC-02,"Wiring insulation minor deteriorated at junction box, rewired",05/11/2023
HVAC-03,Manual reset required after high-limit thermostat trip,05/11/2023
HVAC-03,"Refrigerant pressure readings outside specification, system checked",05/11/2023
HVAC-04,"Capacitor showing signs of elevated aging, voltage readings below specification",05/11/2023
HVAC-05,"Compressor short-cycling observed, pressure switch inspected",05/11/2023
HVAC-07,"Outside air damper recorded not fully closing, weather seal replaced",05/11/2023
HVAC-07,Compressor discharge temperature elevated above normal operating range,05/11/2023
HVAC-03,"Occupancy sensor not triggering correctly, wiring fault observed",06/11/2023
HVAC-03,"Supply air temperature minor inconsistent, mixing box damper adjusted",06/11/2023
HVAC-05,Manual reset required after high-limit thermostat trip,06/11/2023
HVAC-06,"Occupancy sensor not triggering correctly, wiring fault reported",06/11/2023
HVAC-07,"Compressor suction pressure intermittent lower than expected, possible refrigerant leak detected",06/11/2023
HVAC-07,"Fan blade imbalance noted, vibration levels measured and recorded",06/11/2023
HVAC-07,"Motor run capacitor minor degraded, replaced during inspection",06/11/2023
HVAC-01,"Anti-freeze thermostat setpoint noted as incorrectly set, corrected",07/11/2023
HVAC-01,"Contactor contacts pitted and worn, replacement recorded and scheduled",07/11/2023
HVAC-03,"Economiser damper significant slow to respond, actuator detected and replaced",07/11/2023
HVAC-03,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",07/11/2023
HVAC-03,"Outside air damper detected not fully closing, weather seal replaced",07/11/2023
HVAC-04,"Refrigerant charge low — technician observed low refrigerant level, top-up performed",07/11/2023
HVAC-05,"Motor run capacitor significant degraded, replaced during inspection",07/11/2023
HVAC-05,"Condenser fan motor persistent noisy, bearing wear detected",07/11/2023
HVAC-05,"Blower wheel fouled with debris, intermittent buildup noted and cleaned",07/11/2023
HVAC-07,"Occupancy sensor not triggering correctly, wiring fault observed",07/11/2023
HVAC-08,"BACnet network interruption observed, gateway settings reviewed",07/11/2023
HVAC-08,"High-pressure safety cutout triggered — unit shutdown, observed",07/11/2023
HVAC-02,"Zone temperature sensor persistent out of calibration, recalibrated",08/11/2023
HVAC-02,"Fan blade imbalance observed, vibration levels measured and recorded",08/11/2023
HVAC-03,"Overload relay tripped, motor current draw detected as elevated",08/11/2023
HVAC-04,"Refrigerant leak reported at service valve connection, repair scheduled",08/11/2023
HVAC-05,"Outside air damper observed not fully closing, weather seal replaced",08/11/2023
HVAC-05,"Refrigerant leak recorded at service valve connection, repair scheduled",08/11/2023
HVAC-05,"Control board fault code F68 noted, reset performed",08/11/2023
HVAC-06,Compressor discharge temperature minor above normal operating range,08/11/2023
HVAC-06,"Scheduling fault — unit failed to start at programmed time, observed",08/11/2023
HVAC-06,Air filter pressure drop significant above recommended threshold,08/11/2023
HVAC-07,"Runtime hours counter significant mismatched with physical log, corrected",08/11/2023
HVAC-07,Ductwork damper reported as stuck in partially closed position,08/11/2023
HVAC-07,"Condenser fan motor persistent noisy, bearing wear reported",08/11/2023
HVAC-07,"Duct leakage observed at flex connector joints, sealed with mastic",08/11/2023
HVAC-08,Compressor discharge temperature intermittent above normal operating range,08/11/2023
HVAC-02,"BMS communication timeout detected on unit, manual override applied",09/11/2023
HVAC-07,"Capacitor showing signs of minor aging, voltage readings below specification",09/11/2023
HVAC-07,"Control board fault code F96 observed, reset performed",09/11/2023
HVAC-07,"Zone temperature sensor minor out of calibration, recalibrated",09/11/2023
HVAC-07,"Condenser fan motor elevated noisy, bearing wear recorded",09/11/2023
HVAC-08,"Fuse blown on control circuit, root cause detected and investigated",09/11/2023
HVAC-01,"Demand-controlled ventilation not responding to CO2 signal, reported",10/11/2023
HVAC-01,"Anti-freeze thermostat setpoint recorded as incorrectly set, corrected",10/11/2023
HVAC-02,"Suction line frost observed at expansion valve, TXV adjustment required",10/11/2023
HVAC-02,"Outside air damper noted not fully closing, weather seal replaced",10/11/2023
HVAC-02,"Fire damper failed functional test, maintenance team reported and notified",10/11/2023
HVAC-03,"Refrigerant pressure readings outside specification, system checked",10/11/2023
HVAC-03,Refrigerant leak detector alarm detected in plant room,10/11/2023
HVAC-03,"Alarms suppressed by contractor without authorisation, recorded",10/11/2023
HVAC-04,"Fire damper failed functional test, maintenance team reported and notified",10/11/2023
HVAC-05,Compressor discharge temperature minor above normal operating range,10/11/2023
HVAC-05,"DDC controller reboot reported, settings verified after restart",10/11/2023
HVAC-05,Control sequence fault detected during changeover between heating and cooling,10/11/2023
HVAC-06,Electrical panel voltage fluctuation noted during peak load,10/11/2023
HVAC-08,"Control board fault code F51 observed, reset performed",10/11/2023
HVAC-01,"Voltage imbalance minor across phases, supply quality checked",11/11/2023
HVAC-01,"Head pressure elevated elevated, condenser fan speed checked",11/11/2023
HVAC-01,"Contactor contacts pitted and worn, replacement detected and scheduled",11/11/2023
HVAC-02,"Suction line frost recorded at expansion valve, TXV adjustment required",11/11/2023
HVAC-03,"Condensate drain overflowing, float switch detected and replaced",11/11/2023
HVAC-03,"Zone temperature sensor minor out of calibration, recalibrated",11/11/2023
HVAC-03,"Supply air temperature persistent inconsistent, mixing box damper adjusted",11/11/2023
HVAC-06,Compressor discharge temperature significant above normal operating range,11/11/2023
HVAC-06,"Blower wheel fouled with debris, significant buildup observed and cleaned",11/11/2023
HVAC-07,"Head pressure significant elevated, condenser fan speed checked",11/11/2023
HVAC-07,Electrical panel voltage fluctuation detected during peak load,11/11/2023
HVAC-07,"Setpoint drift reported on zone controller overnight, investigated",11/11/2023
HVAC-07,"Setpoint drift reported on zone controller overnight, investigated",11/11/2023
HVAC-08,"Control board fault code F60 detected, reset performed",11/11/2023
HVAC-08,"Control transformer output voltage elevated low, unit inspected",11/11/2023
HVAC-02,"Condenser coil heavily fouled with debris, cleaning reported as required",12/11/2023
HVAC-03,"Suction line frost detected at expansion valve, TXV adjustment required",12/11/2023
HVAC-03,"Refrigerant charge low — technician recorded low refrigerant level, top-up performed",12/11/2023
HVAC-03,"Head pressure intermittent elevated, condenser fan speed checked",12/11/2023
HVAC-03,"Terminal block elevated corrosion reported, connections cleaned and tightened",12/11/2023
HVAC-04,"Economiser damper intermittent slow to respond, actuator observed and replaced",12/11/2023
HVAC-07,"Blower wheel fouled with debris, persistent buildup recorded and cleaned",12/11/2023
HVAC-07,"Duct leakage noted at flex connector joints, sealed with mastic",12/11/2023
HVAC-07,"Economiser damper minor slow to respond, actuator observed and replaced",12/11/2023
HVAC-08,"Motor run capacitor persistent degraded, replaced during inspection",12/11/2023
HVAC-02,Thermostat setpoint not being maintained — sensor drift noted and suspected,13/11/2023
HVAC-03,"Alarms suppressed by contractor without authorisation, observed",13/11/2023
HVAC-05,Compressor discharge temperature persistent above normal operating range,13/11/2023
HVAC-05,"Condenser fan motor elevated noisy, bearing wear detected",13/11/2023
HVAC-05,"Setpoint drift detected on zone controller overnight, investigated",13/11/2023
HVAC-06,"Supply fan belt significant worn, replacement recorded and scheduled",13/11/2023
HVAC-06,"Duct leakage noted at flex connector joints, sealed with mastic",13/11/2023
HVAC-07,"Overload relay tripped, motor current draw detected as elevated",13/11/2023
HVAC-07,"Compressor suction pressure persistent lower than expected, possible refrigerant leak detected",13/11/2023
HVAC-07,"Refrigerant leak detected at service valve connection, repair scheduled",13/11/2023
HVAC-07,"Capacitor showing signs of significant aging, voltage readings below specification",13/11/2023
HVAC-08,"Static pressure reading elevated outside normal range, ductwork inspected",13/11/2023
HVAC-08,"Liquid line sight glass showing bubbles, low refrigerant charge suspected",13/11/2023
HVAC-01,"Refrigerant pressure readings outside specification, system checked",14/11/2023
HVAC-01,"BMS communication timeout observed on unit, manual override applied",14/11/2023
HVAC-02,Compressor discharge temperature significant above normal operating range,14/11/2023
HVAC-03,"Suction line frost detected at expansion valve, TXV adjustment required",14/11/2023
HVAC-04,Noise complaint from supply diffuser — turbulence detected,14/11/2023
HVAC-04,"Compressor suction pressure significant lower than expected, possible refrigerant leak detected",14/11/2023
HVAC-05,"Supply air temperature minor inconsistent, mixing box damper adjusted",14/11/2023
HVAC-05,"BACnet network interruption detected, gateway settings reviewed",14/11/2023
HVAC-07,"Demand-controlled ventilation not responding to CO2 signal, noted",14/11/2023
HVAC-03,"Condensate drain overflowing, float switch noted and replaced",15/11/2023
HVAC-03,"Runtime hours counter elevated mismatched with physical log, corrected",15/11/2023
HVAC-03,"Motor run capacitor elevated degraded, replaced during inspection",15/11/2023
HVAC-05,"Refrigerant leak recorded at service valve connection, repair scheduled",15/11/2023
HVAC-05,"Fuse blown on control circuit, root cause detected and investigated",15/11/2023
HVAC-07,"Supply fan belt significant worn, replacement recorded and scheduled",15/11/2023
HVAC-07,"Suction line frost observed at expansion valve, TXV adjustment required",15/11/2023
HVAC-08,"Suction line frost noted at expansion valve, TXV adjustment required",15/11/2023
HVAC-08,"Earth leakage noted on compressor motor circuit, insulation tested",15/11/2023
HVAC-02,"Fuse blown on control circuit, root cause observed and investigated",16/11/2023
HVAC-02,"Occupancy sensor not triggering correctly, wiring fault noted",16/11/2023
HVAC-03,Ductwork damper detected as stuck in partially closed position,16/11/2023
